user_id,event_name,event_timestamp,plan_selected,order_value_usd,platform
U101239,signup_started,2025-03-03 10:43:00,,,Web
U101239,signup_completed,2025-03-03 11:55:00,,,Web
U101239,workspace_created,2025-03-09 20:55:00,,,ios
U101239,team_invite_sent,2025-03-09 20:55:00,,,
U101242,landing_page_view,2025-03-28 08:17:00,,,android
U101242,signup_started,2025-03-29 23:17:00,,,
U101242,signup_completed,2025-03-30 04:02:00,,,ios
U101243,landing_page_view,2025-04-11 16:16:00,,,Web
U101243,signup_started,13-04-2025 13:16,,,ios
U101243,signup_completed,2025-04-13 18:33:00,,,ios
U101244,landing_page_view,2025-05-02 16:24:00,,,Web
U101244,signup_started,2025-05-03 02:24:00,,,
U101244,signup_completed,2025-05-03 02:55:00,,,android
U101245,landing_page_view,2025-04-26 08:33:00,,,android
U101245,signup_started,2025-04-26 21:33:00,,,android
U101245,signup_completed,2025-04-27 03:28:00,,,
U101245,workspace_created,2025-05-10 00:28:00,,,android
U101245,team_invite_sent,2025-05-16 00:28:00,,,ios
U101245,trial_started,2025-05-25 00:28:00,Free,,web
U101246,landing_page_view,2025-02-04 14:55:00,,,
U101246,signup_started,2025-02-06 00:55:00,,,
U101246,signup_completed,2025-02-06 06:43:00,,,Web
U101246,workspace_created,2025-02-20 05:43:00,,,Web
U101246,team_invite_sent,2025-02-26 05:43:00,,,
U101247,landing_page_view,21-05-2025 00:43,,,
U101247,signup_started,2025-05-21 12:43:00,,,ios
U101247,signup_completed,2025-05-21 14:24:00,,,ios
U101247,workspace_created,01-06-2025 18:24,,,web
U101247,team_invite_sent,2025-06-02 18:24:00,,,android
U101248,landing_page_view,02-05-2025 15:14,,,web
U101248,signup_started,2025-05-04 04:14:00,,,ios
U101248,signup_completed,2025-05-04 04:46:00,,,web
U101248,workspace_created,2025-05-12 02:46:00,,,android
U101248,team_invite_sent,2025-05-13 02:46:00,,,Web
U101249,landing_page_view,2025-02-07 11:15:00,,,ios
U101249,signup_started,2025-02-08 21:15:00,,,web
U101249,signup_completed,2025-02-08 23:56:00,,,android
U101251,landing_page_view,2025-04-09 16:06:00,,,Web
U101251,signup_started,2025-04-10 06:06:00,,,
U101251,signup_completed,2025-04-10 10:40:00,,,ios
U101254,landing_page_view,08-01-2025 17:50,,,ios
U101254,signup_started,2025-01-10 15:50:00,,,
U101254,signup_completed,2025-01-10 18:37:00,,,ios
U101254,workspace_created,2025-01-13 03:37:00,,,web
U101254,team_invite_sent,2025-01-16 03:37:00,,,
U101255,landing_page_view,2025-01-09 17:07:00,,,Web
U101255,signup_started,2025-01-10 04:07:00,,,Web
U101255,signup_completed,2025-01-10 07:19:00,,,web
U101255,workspace_created,2025-01-11 12:19:00,,,Web
U101255,team_invite_sent,2025-01-18 12:19:00,,,
U101256,landing_page_view,11-03-2025 18:15,,,
U101256,signup_started,2025-03-13 00:15:00,,,web
U101256,signup_completed,2025-03-13 00:46:00,,,android
U101257,landing_page_view,2025-06-11 13:45:00,,,web
U101257,signup_started,2025-06-12 17:45:00,,,
U101257,signup_completed,2025-06-12 20:25:00,,,ios
U101257,landing_page_view,2025-06-11 13:45:00,Pro,,web
U101258,landing_page_view,2025-02-26 09:09:00,,,ios
U101258,signup_started,2025-02-26 20:09:00,,,web
U101258,signup_completed,2025-02-26 21:05:00,,,web
U101259,landing_page_view,2025-02-16 19:10:00,,,web
U101259,signup_started,2025-02-17 06:10:00,,,web
U101259,signup_completed,2025-02-17 11:29:00,,,
U101260,landing_page_view,2025-06-09 00:58:00,,,Web
U101260,signup_started,2025-06-09 02:58:00,,,Web
U101260,signup_completed,2025-06-09 04:41:00,,,android
U101260,workspace_created,2025-06-13 19:41:00,,,
U101260,team_invite_sent,2025-06-17 19:41:00,,,
U101261,landing_page_view,2025-03-26 08:05:00,,,Web
U101261,signup_started,2025-03-27 23:05:00,,,ios
U101261,signup_completed,2025-03-28 00:51:00,,,
U101261,workspace_created,2025-04-08 03:51:00,,,
U101261,team_invite_sent,2025-04-17 03:51:00,,,web
U101264,landing_page_view,2025-04-27 15:53:00,,,ios
U101264,signup_started,2025-04-28 02:53:00,,,android
U101264,signup_completed,2025-04-28 05:20:00,,,Web
U101264,workspace_created,2025-05-05 02:20:00,,,web
U101264,team_invite_sent,12-05-2025 02:20,,,ios
U101265,landing_page_view,2025-02-22 17:25:00,,,android
U101265,signup_started,2025-02-24 07:25:00,,,android
U101265,signup_completed,2025-02-24 08:15:00,,,web
U101265,workspace_created,2025-03-09 07:15:00,,,ios
U101265,team_invite_sent,2025-03-16 07:15:00,,,Web
U101266,landing_page_view,2025-04-26 07:44:00,,,android
U101266,signup_started,2025-04-27 02:44:00,,,web
U101266,signup_completed,2025-04-27 08:41:00,,,Web
U101266,workspace_created,2025-05-09 13:41:00,,,web
U101266,team_invite_sent,2025-05-18 13:41:00,,,ios
U101266,trial_started,2025-05-18 13:41:00,Free,,
U101267,landing_page_view,2025-05-03 04:09:00,,,
U101267,signup_started,2025-05-04 16:09:00,,,
U101267,signup_completed,2025-05-04 20:33:00,,,ios
U101267,workspace_created,2025-05-11 01:33:00,,,web
U101267,team_invite_sent,2025-05-18 01:33:00,,,
U101268,landing_page_view,2025-01-22 13:08:00,,,
U101268,signup_started,2025-01-22 14:08:00,,,
U101268,signup_completed,2025-01-22 15:13:00,,,web
U101268,workspace_created,2025-01-28 15:13:00,,,android
U101268,team_invite_sent,2025-02-06 15:13:00,,,web
U101268,trial_started,2025-02-17 15:13:00,Pro,,
U101269,landing_page_view,2025-03-20 08:49:00,,,
U101269,signup_started,2025-03-21 04:49:00,,,ios
U101271,landing_page_view,2025-02-26 01:21:00,,,Web
U101271,signup_started,2025-02-27 20:21:00,,,
U101271,signup_completed,2025-02-27 23:28:00,,,
U101273,landing_page_view,2025-04-04 23:39:00,,,ios
U101273,signup_started,2025-04-06 02:39:00,,,web
U101274,landing_page_view,2025-06-19 02:09:00,,,Web
U101274,signup_started,2025-06-19 03:09:00,,,Web
U101274,signup_completed,2025-06-19 03:24:00,,,
U101274,workspace_created,2025-06-27 17:24:00,,,ios
U101274,team_invite_sent,2025-07-05 17:24:00,,,ios
U101274,trial_started,2025-07-11 17:24:00,,,Web
U101275,landing_page_view,2025-04-03 15:09:00,,,
U101275,signup_started,2025-04-04 20:09:00,,,ios
U101275,signup_completed,2025-04-04 23:58:00,,,
U101276,landing_page_view,2025-03-17 18:06:00,,,
U101276,signup_started,2025-03-18 23:06:00,,,
U101276,signup_completed,2025-03-19 01:28:00,,,web
U101276,workspace_created,29-03-2025 14:28,,,
U101276,team_invite_sent,2025-04-07 14:28:00,,,web
U101276,trial_started,2025-04-14 14:28:00,,,android
U101276,subscription_started,2025-05-02 14:28:00,Team,-157.23,ios
U101277,landing_page_view,2025-01-15 06:46:00,,,
U101277,signup_started,2025-01-16 01:46:00,,,web
U101278,landing_page_view,2025-01-06 22:19:00,,,android
U101278,signup_started,2025-01-08 04:19:00,,,ios
U101278,signup_completed,08-01-2025 09:59,,,web
U101278,workspace_created,2025-01-22 06:59:00,,,android
U101278,team_invite_sent,2025-01-30 06:59:00,,,android
U101279,landing_page_view,2025-02-03 09:38:00,,,android
U101279,signup_started,2025-02-03 16:38:00,,,Web
U101279,signup_completed,2025-02-03 21:51:00,,,web
U101279,workspace_created,2025-02-15 08:51:00,,,android
U101279,team_invite_sent,2025-02-17 08:51:00,,,
U101281,landing_page_view,2025-04-24 19:38:00,,,android
U101281,signup_started,2025-04-25 18:38:00,,,android
U101281,signup_completed,2025-04-25 19:47:00,,,web
U101281,workspace_created,2025-05-02 16:47:00,,,web
U101281,trial_started,2025-05-12 16:47:00,Pro,,android
U101285,landing_page_view,2025-02-25 02:42:00,,,Web
U101285,signup_started,2025-02-27 01:42:00,,,
U101285,signup_completed,2025-02-27 02:46:00,,,
U101285,workspace_created,2025-03-02 03:46:00,,,web
U101285,team_invite_sent,2025-03-10 03:46:00,,,Web
U101287,landing_page_view,2025-04-12 16:13:00,,,
U101287,signup_started,2025-04-13 19:13:00,,,Web
U101288,landing_page_view,2025-01-21 19:54:00,,,
U101288,signup_started,21-01-2025 20:54,,,ios
U101288,signup_completed,2025-01-21 22:22:00,,,
U101292,landing_page_view,2025-05-25 06:22:00,,,web
U101292,signup_started,2025-05-27 03:22:00,,,Web
U101292,signup_completed,2025-05-27 04:29:00,,,ios
U101293,landing_page_view,2025-03-04 06:14:00,,,web
U101293,signup_started,2025-03-04 10:14:00,,,web
U101293,signup_completed,2025-03-04 15:40:00,,,android
U101293,workspace_created,2025-03-08 17:40:00,,,Web
U101293,team_invite_sent,2025-03-14 17:40:00,,,web
U101294,landing_page_view,2025-05-27 18:14:00,,,Web
U101294,signup_started,2025-05-29 00:14:00,,,android
U101294,signup_completed,2025-05-29 02:19:00,,,web
U101294,workspace_created,2025-05-29 10:19:00,,,ios
U101294,team_invite_sent,2025-05-31 10:19:00,,,web
U101295,landing_page_view,2025-04-19 14:56:00,,,android
U101295,signup_started,2025-04-21 04:56:00,,,
U101295,signup_completed,2025-04-21 10:32:00,,,Web
U101296,landing_page_view,2025-06-22 05:54:00,,,ios
U101296,signup_started,22-06-2025 06:54,,,web
U101296,signup_completed,2025-06-22 12:19:00,,,ios
U101296,workspace_created,2025-07-02 23:19:00,,,android
U101296,team_invite_sent,10-07-2025 23:19,,,web
U101296,trial_started,2025-07-12 23:19:00,,,web
U101297,landing_page_view,10-04-2025 07:40,,,ios
U101297,signup_started,2025-04-11 19:40:00,,,web
U101297,signup_completed,2025-04-12 00:38:00,,,web
U101297,workspace_created,2025-04-18 08:38:00,,,
U101297,team_invite_sent,2025-04-26 08:38:00,,,
U101297,trial_started,2025-04-27 08:38:00,Team,,web
U101299,landing_page_view,2025-04-24 21:40:00,,,Web
U101299,signup_started,2025-04-25 13:40:00,,,web
U101299,signup_completed,2025-04-25 17:49:00,,,web
U101299,workspace_created,2025-05-03 01:49:00,,,
U101299,team_invite_sent,2025-05-07 01:49:00,,,android
U101300,landing_page_view,20-04-2025 19:46,,,android
U101300,signup_started,2025-04-21 03:46:00,,,ios
U101300,signup_completed,2025-04-21 07:51:00,,,
U101300,workspace_created,2025-04-22 04:51:00,,,web
U101300,team_invite_sent,2025-04-30 04:51:00,,,ios
U101301,landing_page_view,2025-05-25 22:15:00,,,android
U101301,signup_started,2025-05-27 19:15:00,,,web
U101301,signup_completed,2025-05-27 21:49:00,,,android
U101301,workspace_created,2025-06-04 19:49:00,,,ios
U101301,team_invite_sent,2025-06-04 19:49:00,,,
U101301,trial_started,2025-06-15 19:49:00,Team,,
U101302,landing_page_view,2025-06-09 15:48:00,,,ios
U101302,signup_started,2025-06-11 03:48:00,,,android
U101302,signup_completed,2025-06-11 09:31:00,,,ios
U101302,workspace_created,2025-06-13 10:31:00,,,ios
U101302,team_invite_sent,2025-06-14 10:31:00,,,android
U101304,landing_page_view,19-03-2025 05:50,,,Web
U101304,signup_started,2025-03-19 19:50:00,,,web
U101304,signup_completed,19-03-2025 23:14,,,ios
U101305,landing_page_view,2025-01-23 14:38:00,,,android
U101305,signup_started,2025-01-25 07:38:00,,,android
U101305,signup_completed,2025-01-25 08:16:00,,,web
U101306,landing_page_view,2025-05-26 09:28:00,,,web
U101306,signup_started,2025-05-28 04:28:00,,,android
U101306,signup_completed,2025-05-28 09:02:00,,,Web
U101307,landing_page_view,2025-04-28 12:59:00,,,android
U101307,signup_started,2025-04-29 20:59:00,,,
U101307,signup_completed,2025-04-30 01:17:00,,,Web
U101308,landing_page_view,2025-03-04 05:57:00,,,ios
U101308,signup_started,05-03-2025 05:57,,,android
U101308,signup_completed,2025-03-05 06:52:00,,,Web
U101308,workspace_created,2025-03-13 16:52:00,,,Web
U101308,team_invite_sent,2025-03-15 16:52:00,,,android
U101308,trial_started,2025-03-29 16:52:00,Team,,Web
U101309,landing_page_view,2025-06-30 10:36:00,,,
U101309,signup_started,01-07-2025 21:36,,,ios
U101309,signup_completed,2025-07-01 21:51:00,,,Web
U101310,landing_page_view,2025-01-09 17:58:00,,,ios
U101310,signup_started,2025-01-10 14:58:00,,,android
U101310,signup_completed,2025-01-10 18:48:00,,,web
U101310,workspace_created,2025-01-17 23:48:00,,,ios
U101310,team_invite_sent,22-01-2025 23:48,,,Web
U101311,landing_page_view,2025-05-30 02:49:00,,,web
U101311,signup_started,2025-05-31 01:49:00,,,Web
U101311,signup_completed,2025-05-31 02:54:00,,,ios
U101311,workspace_created,2025-06-06 08:54:00,,,android
U101311,team_invite_sent,2025-06-12 08:54:00,,,web
U101311,trial_started,2025-06-22 08:54:00,Free,,android
U101312,landing_page_view,2025-01-05 21:26:00,,,
U101312,signup_started,2025-01-07 01:26:00,,,Web
U101312,signup_completed,2025-01-07 05:39:00,,,
U101312,workspace_created,2025-01-09 03:39:00,,,web
U101312,team_invite_sent,2025-01-11 03:39:00,,,
U101317,landing_page_view,2025-03-18 23:26:00,,,android
U101317,signup_started,2025-03-19 18:26:00,,,
U101317,signup_completed,2025-03-19 23:40:00,,,ios
U101318,landing_page_view,2025-02-20 14:37:00,,,ios
U101318,signup_started,2025-02-21 14:37:00,,,Web
U101318,signup_completed,2025-02-21 17:33:00,,,Web
U101318,workspace_created,2025-03-01 14:33:00,,,ios
U101318,team_invite_sent,2025-03-06 14:33:00,,,android
U101318,trial_started,2025-03-20 14:33:00,Free,,ios
U101319,landing_page_view,2025-04-01 02:10:00,,,Web
U101319,signup_started,2025-04-01 23:10:00,,,
U101319,signup_completed,2025-04-02 01:32:00,,,
U101321,landing_page_view,2025-06-19 20:51:00,,,web
U101321,signup_started,2025-06-21 18:51:00,,,Web
U101321,signup_completed,2025-06-21 19:22:00,,,android
U101321,workspace_created,2025-06-25 04:22:00,,,Web
U101321,team_invite_sent,2025-06-25 04:22:00,,,ios
U101322,landing_page_view,2025-05-10 11:40:00,,,ios
U101322,signup_started,10-05-2025 18:40,,,web
U101322,signup_completed,2025-05-11 00:06:00,,,
U101322,workspace_created,2025-05-16 08:06:00,,,android
U101322,team_invite_sent,2025-05-25 08:06:00,,,android
U101322,landing_page_view,2025-05-10 11:40:00,,,web
U101323,landing_page_view,2025-05-30 13:20:00,,,
U101323,signup_started,2025-05-31 07:20:00,,,ios
U101323,signup_completed,2025-05-31 11:24:00,,,Web
U101323,workspace_created,2025-06-09 09:24:00,,,web
U101323,team_invite_sent,2025-06-17 09:24:00,,,ios
U101324,landing_page_view,2025-02-15 21:39:00,,,Web
U101324,signup_started,2025-02-17 07:39:00,,,
U101324,signup_completed,17-02-2025 13:10,,,web
U101324,workspace_created,03-03-2025 00:10,,,Web
U101324,team_invite_sent,2025-03-03 00:10:00,,,ios
U101325,landing_page_view,2025-03-31 19:09:00,,,Web
U101325,signup_started,2025-04-01 07:09:00,,,android
U101325,signup_completed,2025-04-01 08:36:00,,,Web
U101326,landing_page_view,04-05-2025 16:24,,,ios
U101326,signup_started,2025-05-06 08:24:00,,,web
U101326,signup_completed,2025-05-06 12:15:00,,,android
U101329,landing_page_view,2025-01-22 05:27:00,,,
U101329,signup_started,2025-01-22 17:27:00,,,Web
U101329,signup_completed,2025-01-22 21:43:00,,,android
U101329,workspace_created,2025-01-30 13:43:00,,,ios
U101329,team_invite_sent,2025-01-30 13:43:00,,,ios
U101329,trial_started,2025-02-05 13:43:00,Team,,ios
U101329,subscription_started,2025-02-23 13:43:00,Pro,162.17,web
U101330,landing_page_view,2025-03-17 18:50:00,,,
U101330,signup_started,19-03-2025 12:50,,,Web
U101331,landing_page_view,2025-02-03 04:23:00,,,
U101331,signup_started,2025-02-05 17:23:00,,,Web
U101331,signup_completed,2025-02-05 20:39:00,,,
U101331,workspace_created,2025-02-13 13:39:00,,,Web
U101331,team_invite_sent,2025-02-16 13:39:00,,,web
U101331,trial_started,2025-03-01 13:39:00,Free,,web
U101331,subscription_started,2025-03-22 13:39:00,,103.23,
U101332,landing_page_view,07-01-2025 15:21,,,Web
U101332,signup_started,2025-01-08 15:21:00,,,web
U101332,signup_completed,2025-01-08 19:42:00,,,android
U101332,workspace_created,2025-01-15 02:42:00,,,web
U101332,team_invite_sent,2025-01-19 02:42:00,,,web
U101332,trial_started,23-01-2025 02:42,Free,,android
U101334,landing_page_view,2025-01-20 08:56:00,,,android
U101334,signup_started,20-01-2025 09:56,,,
U101334,signup_completed,2025-01-20 10:43:00,,,web
U101335,landing_page_view,2025-03-21 22:40:00,,,Web
U101335,signup_started,2025-03-23 03:40:00,,,
U101335,signup_completed,2025-03-23 08:22:00,,,Web
U101337,landing_page_view,2025-04-09 21:03:00,,,web
U101337,signup_started,2025-04-10 21:03:00,,,ios
U101337,signup_completed,2025-04-11 01:12:00,,,Web
U101338,landing_page_view,2025-05-31 18:35:00,,,android
U101338,signup_started,2025-06-01 01:35:00,,,
U101338,signup_completed,2025-06-01 03:34:00,,,web
U101339,landing_page_view,13-03-2025 10:21,,,android
U101339,signup_started,2025-03-15 09:21:00,,,
U101339,signup_completed,2025-03-15 12:11:00,,,android
U101339,workspace_created,2025-03-28 21:11:00,,,Web
U101339,team_invite_sent,2025-03-30 21:11:00,,,Web
U101340,landing_page_view,2025-01-22 16:56:00,,,ios
U101340,signup_started,2025-01-23 16:56:00,,,android
U101340,signup_completed,2025-01-23 21:30:00,,,Web
U101340,workspace_created,31-01-2025 09:30,,,android
U101340,team_invite_sent,2025-02-04 09:30:00,,,ios
U101340,trial_started,2025-02-05 09:30:00,Free,,android
U101340,subscription_started,2025-02-24 09:30:00,Free,193.2,ios
U101341,landing_page_view,2025-03-02 15:31:00,,,
U101341,signup_started,2025-03-02 21:31:00,,,Web
U101341,signup_completed,2025-03-03 02:02:00,,,web
U101343,landing_page_view,2025-02-24 22:50:00,,,Web
U101343,signup_started,2025-02-25 03:50:00,,,android
U101343,signup_completed,2025-02-25 05:32:00,,,ios
U101343,workspace_created,2025-03-06 14:32:00,,,ios
U101343,team_invite_sent,2025-03-08 14:32:00,,,
U101343,trial_started,2025-03-12 14:32:00,Pro,,
U101344,landing_page_view,2025-02-25 11:39:00,,,ios
U101344,signup_started,2025-02-25 17:39:00,,,web
U101344,signup_completed,2025-02-25 19:27:00,,,ios
U101344,workspace_created,2025-03-03 20:27:00,,,ios
U101344,team_invite_sent,2025-03-03 20:27:00,,,web
U101346,landing_page_view,2025-04-30 16:35:00,,,web
U101346,signup_started,2025-05-01 13:35:00,,,web
U101346,signup_completed,2025-05-01 18:13:00,,,ios
U101346,workspace_created,2025-05-12 00:13:00,,,ios
U101346,team_invite_sent,2025-05-20 00:13:00,,,
U101346,trial_started,2025-06-02 00:13:00,Team,,Web
U101346,subscription_started,2025-06-22 00:13:00,,-191.38,web
U101348,landing_page_view,2025-05-05 18:24:00,,,android
U101348,signup_started,2025-05-07 22:24:00,,,
U101348,signup_completed,2025-05-08 00:30:00,,,ios
U101348,workspace_created,2025-05-13 12:30:00,,,
U101348,team_invite_sent,2025-05-22 12:30:00,,,ios
U101349,landing_page_view,2025-01-07 13:03:00,,,
U101349,signup_started,2025-01-09 03:03:00,,,android
U101349,signup_completed,2025-01-09 05:14:00,,,android
U101350,landing_page_view,2025-04-09 14:31:00,,,Web
U101350,signup_started,2025-04-10 00:31:00,,,
U101351,landing_page_view,2025-04-16 09:18:00,,,web
U101351,signup_started,2025-04-17 00:18:00,,,android
U101351,signup_completed,2025-04-17 06:15:00,,,ios
U101351,workspace_created,2025-04-20 09:15:00,,,android
U101351,team_invite_sent,2025-04-25 09:15:00,,,Web
U101351,trial_started,2025-05-04 09:15:00,Free,,Web
U101351,subscription_started,2025-06-02 09:15:00,,65.6,Web
U101353,landing_page_view,2025-02-03 22:37:00,,,android
U101353,signup_started,2025-02-04 16:37:00,,,
U101353,signup_completed,2025-02-04 21:39:00,,,ios
U101354,landing_page_view,2025-06-22 15:26:00,,,
U101354,signup_started,23-06-2025 08:26,,,web
U101354,signup_completed,2025-06-24 10:38:00,,,Web
U101355,landing_page_view,2025-06-13 21:40:00,,,android
U101355,signup_started,2025-06-14 19:40:00,,,Web
U101355,signup_completed,2025-06-14 21:22:00,,,android
U101355,workspace_created,2025-06-16 11:22:00,,,android
U101355,team_invite_sent,2025-06-22 11:22:00,,,ios
U101358,landing_page_view,2025-05-04 15:07:00,,,ios
U101358,signup_started,2025-05-04 20:07:00,,,ios
U101358,signup_completed,2025-05-05 00:07:00,,,android
U101359,landing_page_view,14-01-2025 09:16,,,Web
U101359,signup_started,2025-01-15 00:16:00,,,Web
U101359,signup_completed,2025-01-15 05:00:00,,,ios
U101360,landing_page_view,2025-04-25 18:19:00,,,android
U101360,signup_started,2025-04-27 05:19:00,,,
U101360,signup_completed,2025-04-27 10:12:00,,,
U101360,workspace_created,2025-05-08 16:12:00,,,web
U101360,team_invite_sent,2025-05-16 16:12:00,,,android
U101361,landing_page_view,2025-05-19 08:03:00,,,ios
U101361,signup_started,2025-05-19 10:03:00,,,web
U101361,signup_completed,2025-05-20 15:26:00,,,Web
U101361,workspace_created,2025-05-27 14:26:00,,,ios
U101361,team_invite_sent,29-05-2025 14:26,,,web
U101361,trial_started,2025-05-29 14:26:00,Free,,
U101361,subscription_started,2025-06-01 14:26:00,Pro,60.65,Web
U101362,landing_page_view,2025-04-09 18:12:00,,,
U101362,signup_started,2025-04-10 17:12:00,,,android
U101362,signup_completed,10-04-2025 22:27,,,ios
U101363,landing_page_view,2025-04-19 14:25:00,,,web
U101363,signup_started,2025-04-20 02:25:00,,,Web
U101363,signup_completed,2025-04-20 07:14:00,,,web
U101364,landing_page_view,2025-06-30 14:37:00,,,
U101364,signup_started,2025-07-02 12:37:00,,,
U101364,signup_completed,2025-07-02 14:25:00,,,Web
U101364,workspace_created,2025-07-03 16:25:00,,,Web
U101364,trial_started,2025-07-07 16:25:00,Free,,ios
U101365,landing_page_view,2025-01-25 17:26:00,,,Web
U101365,signup_started,2025-01-27 12:26:00,,,Web
U101365,signup_completed,2025-01-27 13:55:00,,,ios
U101366,landing_page_view,2025-02-26 07:21:00,,,Web
U101366,signup_started,2025-02-26 18:21:00,,,
U101366,signup_completed,2025-02-26 19:12:00,,,web
U101366,workspace_created,2025-03-08 11:12:00,,,ios
U101366,team_invite_sent,12-03-2025 11:12,,,Web
U101366,trial_started,2025-03-25 11:12:00,Free,,
U101369,landing_page_view,15-03-2025 20:57,,,android
U101369,signup_started,2025-03-17 01:57:00,,,web
U101369,signup_completed,2025-03-17 04:24:00,,,
U101371,landing_page_view,2025-04-16 19:25:00,,,Web
U101371,signup_started,2025-04-18 03:25:00,,,
U101371,signup_completed,18-04-2025 06:36,,,web
U101371,workspace_created,2025-04-26 20:36:00,,,android
U101371,team_invite_sent,2025-04-28 20:36:00,,,Web
U101372,landing_page_view,2025-06-25 20:32:00,,,android
U101372,signup_started,2025-06-27 12:32:00,,,
U101372,signup_completed,2025-06-27 13:26:00,,,android
U101372,workspace_created,2025-07-06 02:26:00,,,Web
U101372,team_invite_sent,2025-07-08 02:26:00,,,
U101372,trial_started,2025-07-17 02:26:00,,,
U101372,subscription_started,2025-08-06 02:26:00,Team,99.46,ios
U101373,landing_page_view,2025-02-18 08:12:00,,,Web
U101373,signup_started,2025-02-18 21:12:00,,,web
U101373,signup_completed,2025-02-19 02:33:00,,,web
U101373,workspace_created,2025-02-23 05:33:00,,,android
U101373,team_invite_sent,2025-03-02 05:33:00,,,Web
U101373,trial_started,2025-03-14 05:33:00,,,Web
U101374,landing_page_view,2025-05-06 00:33:00,,,ios
U101374,signup_started,2025-05-07 14:33:00,,,android
U101374,signup_completed,2025-05-07 19:16:00,,,web
U101375,landing_page_view,2025-03-02 09:03:00,,,ios
U101375,signup_started,2025-03-02 16:03:00,,,
U101375,signup_completed,28-02-2025 19:26,,,android
U101375,workspace_created,2025-03-05 18:26:00,,,Web
U101375,team_invite_sent,2025-03-12 18:26:00,,,ios
U101375,trial_started,2025-03-18 18:26:00,Free,,web
U101376,landing_page_view,17-02-2025 08:22,,,
U101376,signup_started,17-02-2025 22:22,,,android
U101379,landing_page_view,2025-03-04 22:37:00,,,Web
U101379,signup_started,2025-03-03 01:37:00,,,android
U101379,signup_completed,2025-03-05 03:08:00,,,ios
U101379,workspace_created,2025-03-10 11:08:00,,,
U101379,team_invite_sent,2025-03-10 11:08:00,,,
U101380,landing_page_view,2025-05-20 13:26:00,,,ios
U101380,signup_started,2025-05-21 12:26:00,,,Web
U101380,signup_completed,2025-05-21 15:01:00,,,Web
U101383,landing_page_view,2025-06-07 03:59:00,,,
U101383,signup_started,2025-06-07 10:59:00,,,
U101383,signup_completed,2025-06-07 14:46:00,,,web
U101383,workspace_created,18-06-2025 15:46,,,ios
U101383,team_invite_sent,2025-06-24 15:46:00,,,Web
U101384,landing_page_view,2025-05-12 11:45:00,,,ios
U101384,signup_started,2025-05-13 15:45:00,,,
U101385,landing_page_view,2025-06-08 18:15:00,,,web
U101385,signup_started,2025-06-10 09:15:00,,,Web
U101385,signup_completed,2025-06-10 11:04:00,,,android
U101385,workspace_created,2025-06-15 15:04:00,,,Web
U101385,team_invite_sent,20-06-2025 15:04,,,
U101387,landing_page_view,2025-01-21 15:36:00,,,web
U101387,signup_started,2025-01-22 10:36:00,,,web
U101388,landing_page_view,2025-02-15 09:31:00,,,android
U101388,signup_started,2025-02-16 21:31:00,,,Web
U101388,signup_completed,2025-02-17 01:41:00,,,Web
U101388,workspace_created,2025-02-19 16:41:00,,,Web
U101388,team_invite_sent,2025-02-23 16:41:00,,,web
U101388,trial_started,2025-03-09 16:41:00,Enterprise,,android
U101389,landing_page_view,2025-03-29 11:58:00,,,android
U101389,signup_started,2025-03-30 11:58:00,,,
U101389,signup_completed,2025-03-30 14:09:00,,,ios
U101389,workspace_created,2025-04-07 00:09:00,,,
U101389,team_invite_sent,2025-04-10 00:09:00,,,android
U101389,trial_started,2025-04-18 00:09:00,Pro,,android
U101389,subscription_started,2025-05-02 00:09:00,Team,255.17,web
U101390,landing_page_view,2025-02-25 23:25:00,,,
U101390,signup_started,2025-02-26 16:25:00,,,Web
U101390,signup_completed,2025-02-26 18:03:00,,,ios
U101390,workspace_created,2025-03-06 03:03:00,,,web
U101390,team_invite_sent,2025-03-08 03:03:00,,,
U101391,landing_page_view,2025-01-08 17:16:00,,,
U101391,signup_started,2025-01-10 19:16:00,,,web
U101392,landing_page_view,2025-05-18 05:34:00,,,
U101392,signup_started,2025-05-19 13:34:00,,,Web
U101392,signup_completed,2025-05-19 16:09:00,,,Web
U101396,landing_page_view,2025-02-26 03:45:00,,,web
U101396,signup_started,2025-02-26 19:45:00,,,android
U101396,signup_completed,2025-02-26 01:44:00,,,ios
U101397,landing_page_view,2025-06-02 01:40:00,,,
U101397,signup_started,2025-06-02 11:40:00,,,Web
U101397,signup_completed,2025-06-01 16:36:00,,,android
U101397,workspace_created,2025-06-09 21:36:00,,,Web
U101399,landing_page_view,2025-03-15 11:34:00,,,web
U101399,signup_started,2025-03-15 23:34:00,,,ios
U101399,signup_completed,2025-03-16 02:53:00,,,
U101400,landing_page_view,2025-06-09 03:06:00,,,
U101400,signup_started,2025-06-09 04:06:00,,,android
U101400,signup_completed,2025-06-09 07:43:00,,,android
U101402,landing_page_view,2025-07-01 20:16:00,,,
U101402,signup_started,2025-07-02 01:16:00,,,
U101404,landing_page_view,2025-05-04 02:09:00,,,
U101404,signup_started,2025-05-05 01:09:00,,,android
U101404,signup_completed,2025-05-05 04:17:00,,,Web
U101405,landing_page_view,2025-01-08 13:22:00,,,ios
U101405,signup_started,09-01-2025 19:22,,,
U101405,signup_completed,2025-01-09 23:39:00,,,Web
U101406,landing_page_view,2025-05-12 12:39:00,,,web
U101406,signup_started,2025-05-13 16:39:00,,,ios
U101407,landing_page_view,2025-02-11 05:11:00,,,ios
U101407,signup_started,2025-02-11 07:11:00,,,ios
